div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,29/10/05,Middlesbrough,Man United,4,1,H,3,0,H,2005-06
E0,29/10/05,Sunderland,Portsmouth,1,4,A,1,0,H,2005-06
E0,29/10/05,Tottenham,Arsenal,1,1,D,1,0,H,2005-06
E0,29/10/05,Wigan,Fulham,1,0,H,0,0,D,2005-06
E0,30/10/05,West Brom,Newcastle,0,3,A,0,0,D,2005-06
E0,31/10/05,Man City,Aston Villa,3,1,H,2,0,H,2005-06
E0,5/11/2005,Arsenal,Sunderland,3,1,H,2,0,H,2005-06
E0,5/11/2005,Aston Villa,Liverpool,0,2,A,0,0,D,2005-06
E0,5/11/2005,Blackburn,Charlton,4,1,H,2,1,H,2005-06
E0,5/11/2005,Fulham,Man City,2,1,H,2,1,H,2005-06
E0,5/11/2005,Newcastle,Birmingham,1,0,H,0,0,D,2005-06
E0,5/11/2005,Portsmouth,Wigan,0,2,A,0,0,D,2005-06
E0,5/11/2005,West Ham,West Brom,1,0,H,0,0,D,2005-06
E0,6/11/2005,Everton,Middlesbrough,1,0,H,1,0,H,2005-06
E0,6/11/2005,Man United,Chelsea,1,0,H,1,0,H,2005-06
E0,7/11/2005,Bolton,Tottenham,1,0,H,1,0,H,2005-06
E0,19/11/05,Charlton,Man United,1,3,A,0,1,A,2005-06
E0,19/11/05,Chelsea,Newcastle,3,0,H,0,0,D,2005-06
E0,19/11/05,Liverpool,Portsmouth,3,0,H,2,0,H,2005-06
E0,19/11/05,Man City,Blackburn,0,0,D,0,0,D,2005-06
E0,19/11/05,Sunderland,Aston Villa,1,3,A,0,0,D,2005-06
E0,19/11/05,West Brom,Everton,4,0,H,1,0,H,2005-06
E0,19/11/05,Wigan,Arsenal,2,3,A,2,3,A,2005-06
E0,20/11/05,Middlesbrough,Fulham,3,2,H,0,1,A,2005-06
E0,20/11/05,Tottenham,West Ham,1,1,D,1,0,H,2005-06
E0,26/11/05,Arsenal,Blackburn,3,0,H,2,0,H,2005-06
E0,26/11/05,Aston Villa,Charlton,1,0,H,0,0,D,2005-06
E0,26/11/05,Man City,Liverpool,0,1,A,0,0,D,2005-06
E0,26/11/05,Portsmouth,Chelsea,0,2,A,0,1,A,2005-06
E0,26/11/05,Sunderland,Birmingham,0,1,A,0,0,D,2005-06
E0,26/11/05,Wigan,Tottenham,1,2,A,0,1,A,2005-06
E0,27/11/05,Everton,Newcastle,1,0,H,0,0,D,2005-06
E0,27/11/05,Fulham,Bolton,2,1,H,2,0,H,2005-06
E0,27/11/05,Middlesbrough,West Brom,2,2,D,1,1,D,2005-06
E0,27/11/05,West Ham,Man United,1,2,A,1,0,H,2005-06
E0,30/11/05,Sunderland,Liverpool,0,2,A,0,2,A,2005-06
E0,3/12/2005,Blackburn,Everton,0,2,A,0,2,A,2005-06
E0,3/12/2005,Bolton,Arsenal,2,0,H,2,0,H,2005-06
E0,3/12/2005,Chelsea,Middlesbrough,1,0,H,0,0,D,2005-06
E0,3/12/2005,Liverpool,Wigan,3,0,H,2,0,H,2005-06
E0,3/12/2005,Man United,Portsmouth,3,0,H,1,0,H,2005-06
E0,3/12/2005,Newcastle,Aston Villa,1,1,D,1,0,H,2005-06
E0,3/12/2005,Tottenham,Sunderland,3,2,H,1,1,D,2005-06
E0,3/12/2005,West Brom,Fulham,0,0,D,0,0,D,2005-06
E0,4/12/2005,Charlton,Man City,2,5,A,1,2,A,2005-06
E0,5/12/2005,Birmingham,West Ham,1,2,A,1,2,A,2005-06
E0,10/12/2005,Birmingham,Fulham,1,0,H,0,0,D,2005-06
E0,10/12/2005,Blackburn,West Ham,3,2,H,0,1,A,2005-06
E0,10/12/2005,Bolton,Aston Villa,1,1,D,0,0,D,2005-06
E0,10/12/2005,Charlton,Sunderland,2,0,H,1,0,H,2005-06
E0,10/12/2005,Chelsea,Wigan,1,0,H,0,0,D,2005-06
E0,10/12/2005,Liverpool,Middlesbrough,2,0,H,0,0,D,2005-06
E0,10/12/2005,Newcastle,Arsenal,1,0,H,0,0,D,2005-06
E0,10/12/2005,West Brom,Man City,2,0,H,1,0,H,2005-06
E0,11/12/2005,Man United,Everton,1,1,D,1,1,D,2005-06
E0,12/12/2005,Tottenham,Portsmouth,3,1,H,0,1,A,2005-06
E0,14/12/05,Everton,West Ham,1,2,A,1,1,D,2005-06
E0,14/12/05,Man United,Wigan,4,0,H,2,0,H,2005-06
E0,17/12/05,Aston Villa,Man United,0,2,A,0,1,A,2005-06
E0,17/12/05,Everton,Bolton,0,4,A,0,1,A,2005-06
E0,17/12/05,Fulham,Blackburn,2,1,H,1,0,H,2005-06
E0,17/12/05,Man City,Birmingham,4,1,H,3,0,H,2005-06
E0,17/12/05,Portsmouth,West Brom,1,0,H,0,0,D,2005-06
E0,17/12/05,West Ham,Newcastle,2,4,A,1,2,A,2005-06
E0,17/12/05,Wigan,Charlton,3,0,H,1,0,H,2005-06
E0,18/12/05,Arsenal,Chelsea,0,2,A,0,1,A,2005-06
E0,18/12/05,Middlesbrough,Tottenham,3,3,D,2,1,H,2005-06
E0,26/12/05,Aston Villa,Everton,4,0,H,1,0,H,2005-06
E0,26/12/05,Charlton,Arsenal,0,1,A,0,0,D,2005-06
E0,26/12/05,Chelsea,Fulham,3,2,H,2,1,H,2005-06
E0,26/12/05,Liverpool,Newcastle,2,0,H,2,0,H,2005-06
E0,26/12/05,Man United,West Brom,3,0,H,2,0,H,2005-06
E0,26/12/05,Middlesbrough,Blackburn,0,2,A,0,1,A,2005-06
E0,26/12/05,Portsmouth,West Ham,1,1,D,1,0,H,2005-06
E0,26/12/05,Sunderland,Bolton,0,0,D,0,0,D,2005-06
E0,26/12/05,Tottenham,Birmingham,2,0,H,0,0,D,2005-06
E0,26/12/05,Wigan,Man City,4,3,H,3,1,H,2005-06
E0,28/12/05,Arsenal,Portsmouth,4,0,H,4,0,H,2005-06
E0,28/12/05,Birmingham,Man United,2,2,D,1,1,D,2005-06
E0,28/12/05,Everton,Liverpool,1,3,A,1,2,A,2005-06
E0,28/12/05,Fulham,Aston Villa,3,3,D,2,1,H,2005-06
E0,28/12/05,Man City,Chelsea,0,1,A,0,0,D,2005-06
E0,28/12/05,West Brom,Tottenham,2,0,H,1,0,H,2005-06
E0,28/12/05,West Ham,Wigan,0,2,A,0,2,A,2005-06
E0,31/12/05,Aston Villa,Arsenal,0,0,D,0,0,D,2005-06
E0,31/12/05,Charlton,West Ham,2,0,H,1,0,H,2005-06
E0,31/12/05,Chelsea,Birmingham,2,0,H,2,0,H,2005-06
E0,31/12/05,Liverpool,West Brom,1,0,H,0,0,D,2005-06
E0,31/12/05,Man United,Bolton,4,1,H,2,1,H,2005-06
E0,31/12/05,Middlesbrough,Man City,0,0,D,0,0,D,2005-06
E0,31/12/05,Portsmouth,Fulham,1,0,H,1,0,H,2005-06
E0,31/12/05,Sunderland,Everton,0,1,A,0,0,D,2005-06
E0,31/12/05,Tottenham,Newcastle,2,0,H,1,0,H,2005-06
E0,31/12/05,Wigan,Blackburn,0,3,A,0,1,A,2005-06
E0,2/1/2006,Birmingham,Wigan,2,0,H,2,0,H,2005-06
E0,2/1/2006,Blackburn,Portsmouth,2,1,H,2,1,H,2005-06
E0,2/1/2006,Bolton,Liverpool,2,2,D,1,0,H,2005-06
E0,2/1/2006,Everton,Charlton,3,1,H,2,1,H,2005-06
E0,2/1/2006,Fulham,Sunderland,2,1,H,1,1,D,2005-06
E0,2/1/2006,Newcastle,Middlesbrough,2,2,D,1,0,H,2005-06
E0,2/1/2006,West Brom,Aston Villa,1,2,A,0,0,D,2005-06
E0,2/1/2006,West Ham,Chelsea,1,3,A,0,1,A,2005-06
E0,3/1/2006,Arsenal,Man United,0,0,D,0,0,D,2005-06
E0,4/1/2006,Man City,Tottenham,0,2,A,0,1,A,2005-06
E0,14/01/06,Arsenal,Middlesbrough,7,0,H,4,0,H,2005-06
E0,14/01/06,Aston Villa,West Ham,1,2,A,1,0,H,2005-06
E0,14/01/06,Blackburn,Bolton,0,0,D,0,0,D,2005-06
E0,14/01/06,Charlton,Birmingham,2,0,H,1,0,H,2005-06
E0,14/01/06,Fulham,Newcastle,1,0,H,0,0,D,2005-06
E0,14/01/06,Liverpool,Tottenham,1,0,H,0,0,D,2005-06
E0,14/01/06,Man City,Man United,3,1,H,2,0,H,2005-06
E0,14/01/06,Portsmouth,Everton,0,1,A,0,1,A,2005-06
E0,15/01/06,Sunderland,Chelsea,1,2,A,1,1,D,2005-06
E0,15/01/06,Wigan,West Brom,0,1,A,0,0,D,2005-06
E0,21/01/06,Birmingham,Portsmouth,5,0,H,2,0,H,2005-06
E0,21/01/06,Bolton,Man City,2,0,H,2,0,H,2005-06
E0,21/01/06,Everton,Arsenal,1,0,H,1,0,H,2005-06
E0,21/01/06,Middlesbrough,Wigan,2,3,A,0,2,A,2005-06
E0,21/01/06,Newcastle,Blackburn,0,1,A,0,0,D,2005-06
E0,21/01/06,Tottenham,Aston Villa,0,0,D,0,0,D,2005-06
E0,21/01/06,West Brom,Sunderland,0,1,A,0,0,D,2005-06
E0,22/01/06,Chelsea,Charlton,1,1,D,1,0,H,2005-06
E0,22/01/06,Man United,Liverpool,1,0,H,0,0,D,2005-06
E0,23/01/06,West Ham,Fulham,2,1,H,2,0,H,2005-06
E0,31/01/06,Charlton,West Brom,0,0,D,0,0,D,2005-06
E0,31/01/06,Fulham,Tottenham,1,0,H,0,0,D,2005-06
E0,31/01/06,Sunderland,Middlesbrough,0,3,A,0,2,A,2005-06
E0,31/01/06,Wigan,Everton,1,1,D,1,1,D,2005-06
E0,1/2/2006,Arsenal,West Ham,2,3,A,1,2,A,2005-06
E0,1/2/2006,Aston Villa,Chelsea,1,1,D,0,1,A,2005-06
E0,1/2/2006,Blackburn,Man United,4,3,H,3,1,H,2005-06
E0,1/2/2006,Liverpool,Birmingham,1,1,D,0,0,D,2005-06
E0,1/2/2006,Man City,Newcastle,3,0,H,2,0,H,2005-06
E0,1/2/2006,Portsmouth,Bolton,1,1,D,0,0,D,2005-06
E0,4/2/2006,Birmingham,Arsenal,0,2,A,0,1,A,2005-06
E0,4/2/2006,Bolton,Wigan,1,1,D,0,0,D,2005-06
E0,4/2/2006,Everton,Man City,1,0,H,1,0,H,2005-06
E0,4/2/2006,Man United,Fulham,4,2,H,3,2,H,2005-06
E0,4/2/2006,Middlesbrough,Aston Villa,0,4,A,0,2,A,2005-06
E0,4/2/2006,Newcastle,Portsmouth,2,0,H,1,0,H,2005-06
E0,4/2/2006,West Brom,Blackburn,2,0,H,2,0,H,2005-06
E0,4/2/2006,West Ham,Sunderland,2,0,H,0,0,D,2005-06
E0,5/2/2006,Chelsea,Liverpool,2,0,H,1,0,H,2005-06
E0,5/2/2006,Tottenham,Charlton,3,1,H,2,0,H,2005-06
E0,8/2/2006,Charlton,Liverpool,2,0,H,2,0,H,2005-06
E0,11/2/2006,Arsenal,Bolton,1,1,D,0,1,A,2005-06
E0,11/2/2006,Aston Villa,Newcastle,1,2,A,1,2,A,2005-06
E0,11/2/2006,Everton,Blackburn,1,0,H,1,0,H,2005-06
E0,11/2/2006,Fulham,West Brom,6,1,H,2,0,H,2005-06
E0,11/2/2006,Middlesbrough,Chelsea,3,0,H,2,0,H,2005-06
E0,11/2/2006,Portsmouth,Man United,1,3,A,0,3,A,2005-06
E0,11/2/2006,Wigan,Liverpool,0,1,A,0,1,A,2005-06
E0,12/2/2006,Man City,Charlton,3,2,H,1,0,H,2005-06
E0,12/2/2006,Sunderland,Tottenham,1,1,D,0,1,A,2005-06
E0,13/02/06,West Ham,Birmingham,3,0,H,1,0,H,2005-06
E0,14/02/06,Liverpool,Arsenal,1,0,H,0,0,D,2005-06
E0,15/02/06,Blackburn,Sunderland,2,0,H,1,0,H,2005-06
E0,19/02/06,Tottenham,Wigan,2,2,D,1,1,D,2005-06
E0,22/02/06,Newcastle,Charlton,0,0,D,0,0,D,2005-06
E0,25/02/06,Birmingham,Sunderland,1,0,H,1,0,H,2005-06
E0,25/02/06,Blackburn,Arsenal,1,0,H,1,0,H,2005-06
E0,25/02/06,Charlton,Aston Villa,0,0,D,0,0,D,2005-06
E0,25/02/06,Chelsea,Portsmouth,2,0,H,0,0,D,2005-06
E0,25/02/06,Newcastle,Everton,2,0,H,0,0,D,2005-06
E0,26/02/06,Bolton,Fulham,2,1,H,1,1,D,2005-06
E0,26/02/06,Liverpool,Man City,1,0,H,1,0,H,2005-06
E0,26/02/06,West Brom,Middlesbrough,0,2,A,0,2,A,2005-06
E0,4/3/2006,Aston Villa,Portsmouth,1,0,H,1,0,H,2005-06
E0,4/3/2006,Fulham,Arsenal,0,4,A,0,2,A,2005-06
E0,4/3/2006,Liverpool,Charlton,0,0,D,0,0,D,2005-06
E0,4/3/2006,Middlesbrough,Birmingham,1,0,H,1,0,H,2005-06
E0,4/3/2006,Newcastle,Bolton,3,1,H,2,0,H,2005-06
E0,4/3/2006,West Brom,Chelsea,1,2,A,0,0,D,2005-06
E0,4/3/2006,West Ham,Everton,2,2,D,2,1,H,2005-06
E0,5/3/2006,Man City,Sunderland,2,1,H,2,1,H,2005-06
E0,5/3/2006,Tottenham,Blackburn,3,2,H,2,1,H,2005-06
E0,6/3/2006,Wigan,Man United,1,2,A,0,0,D,2005-06
E0,11/3/2006,Birmingham,West Brom,1,1,D,0,0,D,2005-06
E0,11/3/2006,Blackburn,Aston Villa,2,0,H,0,0,D,2005-06
E0,11/3/2006,Bolton,West Ham,4,1,H,3,0,H,2005-06
E0,11/3/2006,Chelsea,Tottenham,2,1,H,1,1,D,2005-06
E0,11/3/2006,Everton,Fulham,3,1,H,2,0,H,2005-06
E0,11/3/2006,Portsmouth,Man City,2,1,H,0,0,D,2005-06
E0,11/3/2006,Sunderland,Wigan,0,1,A,0,1,A,2005-06
E0,12/3/2006,Arsenal,Liverpool,2,1,H,1,0,H,2005-06
E0,12/3/2006,Charlton,Middlesbrough,2,1,H,0,0,D,2005-06
E0,12/3/2006,Man United,Newcastle,2,0,H,2,0,H,2005-06
E0,15/03/06,Liverpool,Fulham,5,1,H,2,1,H,2005-06
E0,18/03/06,Arsenal,Charlton,3,0,H,2,0,H,2005-06
E0,18/03/06,Birmingham,Tottenham,0,2,A,0,0,D,2005-06
E0,18/03/06,Blackburn,Middlesbrough,3,2,H,2,1,H,2005-06
E0,18/03/06,Bolton,Sunderland,2,0,H,0,0,D,2005-06
E0,18/03/06,Everton,Aston Villa,4,1,H,3,0,H,2005-06
E0,18/03/06,Man City,Wigan,0,1,A,0,0,D,2005-06
E0,18/03/06,West Brom,Man United,1,2,A,0,1,A,2005-06
E0,18/03/06,West Ham,Portsmouth,2,4,A,0,3,A,2005-06
E0,19/03/06,Fulham,Chelsea,1,0,H,1,0,H,2005-06
E0,19/03/06,Newcastle,Liverpool,1,3,A,1,2,A,2005-06
E0,25/03/06,Aston Villa,Fulham,0,0,D,0,0,D,2005-06
E0,25/03/06,Chelsea,Man City,2,0,H,2,0,H,2005-06
E0,25/03/06,Liverpool,Everton,3,1,H,1,0,H,2005-06
E0,25/03/06,Sunderland,Blackburn,0,1,A,0,1,A,2005-06
E0,25/03/06,Wigan,West Ham,1,2,A,1,0,H,2005-06
E0,26/03/06,Charlton,Newcastle,3,1,H,2,1,H,2005-06
E0,26/03/06,Man United,Birmingham,3,0,H,2,0,H,2005-06
E0,26/03/06,Middlesbrough,Bolton,4,3,H,2,1,H,2005-06
E0,27/03/06,Tottenham,West Brom,2,1,H,0,1,A,2005-06
E0,29/03/06,Man United,West Ham,1,0,H,1,0,H,2005-06
E0,1/4/2006,Arsenal,Aston Villa,5,0,H,2,0,H,2005-06
E0,1/4/2006,Birmingham,Chelsea,0,0,D,0,0,D,2005-06
E0,1/4/2006,Bolton,Man United,1,2,A,1,1,D,2005-06
E0,1/4/2006,Everton,Sunderland,2,2,D,2,1,H,2005-06
E0,1/4/2006,Fulham,Portsmouth,1,3,A,1,2,A,2005-06
E0,1/4/2006,Newcastle,Tottenham,3,1,H,3,1,H,2005-06
E0,1/4/2006,West Brom,Liverpool,0,2,A,0,2,A,2005-06
E0,2/4/2006,Man City,Middlesbrough,0,1,A,0,1,A,2005-06
E0,2/4/2006,West Ham,Charlton,0,0,D,0,0,D,2005-06
E0,3/4/2006,Blackburn,Wigan,1,1,D,0,0,D,2005-06
E0,4/4/2006,Birmingham,Bolton,1,0,H,1,0,H,2005-06
E0,8/4/2006,Charlton,Everton,0,0,D,0,0,D,2005-06
E0,8/4/2006,Portsmouth,Blackburn,2,2,D,1,1,D,2005-06
E0,8/4/2006,Tottenham,Man City,2,1,H,1,0,H,2005-06
E0,8/4/2006,Wigan,Birmingham,1,1,D,0,0,D,2005-06
E0,9/4/2006,Aston Villa,West Brom,0,0,D,0,0,D,2005-06
E0,9/4/2006,Chelsea,West Ham,4,1,H,2,1,H,2005-06
E0,9/4/2006,Liverpool,Bolton,1,0,H,1,0,H,2005-06
E0,9/4/2006,Man United,Arsenal,2,0,H,0,0,D,2005-06
E0,9/4/2006,Middlesbrough,Newcastle,1,2,A,0,2,A,2005-06
E0,12/4/2006,Portsmouth,Arsenal,1,1,D,0,1,A,2005-06
E0,14/04/06,Man United,Sunderland,0,0,D,0,0,D,2005-06
E0,15/04/06,Arsenal,West Brom,3,1,H,1,0,H,2005-06
E0,15/04/06,Bolton,Chelsea,0,2,A,0,1,A,2005-06
E0,15/04/06,Everton,Tottenham,0,1,A,0,1,A,2005-06
E0,15/04/06,Fulham,Charlton,2,1,H,2,1,H,2005-06
E0,15/04/06,Newcastle,Wigan,3,1,H,2,1,H,2005-06
E0,15/04/06,Portsmouth,Middlesbrough,1,0,H,0,0,D,2005-06
E0,15/04/06,West Ham,Man City,1,0,H,1,0,H,2005-06
E0,16/04/06,Aston Villa,Birmingham,3,1,H,1,1,D,2005-06
E0,16/04/06,Blackburn,Liverpool,0,1,A,0,1,A,2005-06
E0,17/04/06,Charlton,Portsmouth,2,1,H,0,1,A,2005-06
E0,17/04/06,Chelsea,Everton,3,0,H,1,0,H,2005-06
